date_id,full_date,day,month,month_name,month_short,quarter,year,day_of_week,day_name,week_of_year,day_of_year,week_start_date,week_end_date,year_month,month_year,is_weekend,weekday_type,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,is_leap_year,financial_year,financial_quarter,season,travel_season,is_public_holiday,is_long_weekend
20270217,2027-02-17,17,2,February,Feb,Q1,2027,3,Wednesday,7,48,2027-02-15,2027-02-21,2027-02,Feb-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Winter,Off-Peak,False,False
20270218,2027-02-18,18,2,February,Feb,Q1,2027,4,Thursday,7,49,2027-02-15,2027-02-21,2027-02,Feb-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Winter,Off-Peak,False,False
20270219,2027-02-19,19,2,February,Feb,Q1,2027,5,Friday,7,50,2027-02-15,2027-02-21,2027-02,Feb-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Winter,Off-Peak,False,False
20270220,2027-02-20,20,2,February,Feb,Q1,2027,6,Saturday,7,51,2027-02-15,2027-02-21,2027-02,Feb-2027,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q4,Winter,Off-Peak,False,False
20270221,2027-02-21,21,2,February,Feb,Q1,2027,7,Sunday,7,52,2027-02-15,2027-02-21,2027-02,Feb-2027,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q4,Winter,Off-Peak,False,False
20270222,2027-02-22,22,2,February,Feb,Q1,2027,1,Monday,8,53,2027-02-22,2027-02-28,2027-02,Feb-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Winter,Off-Peak,False,False
20270223,2027-02-23,23,2,February,Feb,Q1,2027,2,Tuesday,8,54,2027-02-22,2027-02-28,2027-02,Feb-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Winter,Off-Peak,False,False
20270224,2027-02-24,24,2,February,Feb,Q1,2027,3,Wednesday,8,55,2027-02-22,2027-02-28,2027-02,Feb-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Winter,Off-Peak,False,False
20270225,2027-02-25,25,2,February,Feb,Q1,2027,4,Thursday,8,56,2027-02-22,2027-02-28,2027-02,Feb-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Winter,Off-Peak,False,False
20270226,2027-02-26,26,2,February,Feb,Q1,2027,5,Friday,8,57,2027-02-22,2027-02-28,2027-02,Feb-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Winter,Off-Peak,False,False
20270227,2027-02-27,27,2,February,Feb,Q1,2027,6,Saturday,8,58,2027-02-22,2027-02-28,2027-02,Feb-2027,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q4,Winter,Off-Peak,False,False
20270228,2027-02-28,28,2,February,Feb,Q1,2027,7,Sunday,8,59,2027-02-22,2027-02-28,2027-02,Feb-2027,True,Weekend,False,True,False,False,False,False,False,FY2026-27,Q4,Winter,Off-Peak,False,False
20270301,2027-03-01,1,3,March,Mar,Q1,2027,1,Monday,9,60,2027-03-01,2027-03-07,2027-03,Mar-2027,False,Weekday,True,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270302,2027-03-02,2,3,March,Mar,Q1,2027,2,Tuesday,9,61,2027-03-01,2027-03-07,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270303,2027-03-03,3,3,March,Mar,Q1,2027,3,Wednesday,9,62,2027-03-01,2027-03-07,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270304,2027-03-04,4,3,March,Mar,Q1,2027,4,Thursday,9,63,2027-03-01,2027-03-07,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270305,2027-03-05,5,3,March,Mar,Q1,2027,5,Friday,9,64,2027-03-01,2027-03-07,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270306,2027-03-06,6,3,March,Mar,Q1,2027,6,Saturday,9,65,2027-03-01,2027-03-07,2027-03,Mar-2027,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270307,2027-03-07,7,3,March,Mar,Q1,2027,7,Sunday,9,66,2027-03-01,2027-03-07,2027-03,Mar-2027,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270308,2027-03-08,8,3,March,Mar,Q1,2027,1,Monday,10,67,2027-03-08,2027-03-14,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270309,2027-03-09,9,3,March,Mar,Q1,2027,2,Tuesday,10,68,2027-03-08,2027-03-14,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270310,2027-03-10,10,3,March,Mar,Q1,2027,3,Wednesday,10,69,2027-03-08,2027-03-14,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270311,2027-03-11,11,3,March,Mar,Q1,2027,4,Thursday,10,70,2027-03-08,2027-03-14,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270312,2027-03-12,12,3,March,Mar,Q1,2027,5,Friday,10,71,2027-03-08,2027-03-14,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270313,2027-03-13,13,3,March,Mar,Q1,2027,6,Saturday,10,72,2027-03-08,2027-03-14,2027-03,Mar-2027,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270314,2027-03-14,14,3,March,Mar,Q1,2027,7,Sunday,10,73,2027-03-08,2027-03-14,2027-03,Mar-2027,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270315,2027-03-15,15,3,March,Mar,Q1,2027,1,Monday,11,74,2027-03-15,2027-03-21,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270316,2027-03-16,16,3,March,Mar,Q1,2027,2,Tuesday,11,75,2027-03-15,2027-03-21,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270317,2027-03-17,17,3,March,Mar,Q1,2027,3,Wednesday,11,76,2027-03-15,2027-03-21,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270318,2027-03-18,18,3,March,Mar,Q1,2027,4,Thursday,11,77,2027-03-15,2027-03-21,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270319,2027-03-19,19,3,March,Mar,Q1,2027,5,Friday,11,78,2027-03-15,2027-03-21,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270320,2027-03-20,20,3,March,Mar,Q1,2027,6,Saturday,11,79,2027-03-15,2027-03-21,2027-03,Mar-2027,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270321,2027-03-21,21,3,March,Mar,Q1,2027,7,Sunday,11,80,2027-03-15,2027-03-21,2027-03,Mar-2027,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270322,2027-03-22,22,3,March,Mar,Q1,2027,1,Monday,12,81,2027-03-22,2027-03-28,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270323,2027-03-23,23,3,March,Mar,Q1,2027,2,Tuesday,12,82,2027-03-22,2027-03-28,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270324,2027-03-24,24,3,March,Mar,Q1,2027,3,Wednesday,12,83,2027-03-22,2027-03-28,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270325,2027-03-25,25,3,March,Mar,Q1,2027,4,Thursday,12,84,2027-03-22,2027-03-28,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270326,2027-03-26,26,3,March,Mar,Q1,2027,5,Friday,12,85,2027-03-22,2027-03-28,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270327,2027-03-27,27,3,March,Mar,Q1,2027,6,Saturday,12,86,2027-03-22,2027-03-28,2027-03,Mar-2027,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270328,2027-03-28,28,3,March,Mar,Q1,2027,7,Sunday,12,87,2027-03-22,2027-03-28,2027-03,Mar-2027,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270329,2027-03-29,29,3,March,Mar,Q1,2027,1,Monday,13,88,2027-03-29,2027-04-04,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270330,2027-03-30,30,3,March,Mar,Q1,2027,2,Tuesday,13,89,2027-03-29,2027-04-04,2027-03,Mar-2027,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270331,2027-03-31,31,3,March,Mar,Q1,2027,3,Wednesday,13,90,2027-03-29,2027-04-04,2027-03,Mar-2027,False,Weekday,False,True,False,True,False,False,False,FY2026-27,Q4,Summer,Off-Peak,False,False
20270401,2027-04-01,1,4,April,Apr,Q2,2027,4,Thursday,13,91,2027-03-29,2027-04-04,2027-04,Apr-2027,False,Weekday,True,False,True,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270402,2027-04-02,2,4,April,Apr,Q2,2027,5,Friday,13,92,2027-03-29,2027-04-04,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270403,2027-04-03,3,4,April,Apr,Q2,2027,6,Saturday,13,93,2027-03-29,2027-04-04,2027-04,Apr-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270404,2027-04-04,4,4,April,Apr,Q2,2027,7,Sunday,13,94,2027-03-29,2027-04-04,2027-04,Apr-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270405,2027-04-05,5,4,April,Apr,Q2,2027,1,Monday,14,95,2027-04-05,2027-04-11,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270406,2027-04-06,6,4,April,Apr,Q2,2027,2,Tuesday,14,96,2027-04-05,2027-04-11,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270407,2027-04-07,7,4,April,Apr,Q2,2027,3,Wednesday,14,97,2027-04-05,2027-04-11,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270408,2027-04-08,8,4,April,Apr,Q2,2027,4,Thursday,14,98,2027-04-05,2027-04-11,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270409,2027-04-09,9,4,April,Apr,Q2,2027,5,Friday,14,99,2027-04-05,2027-04-11,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270410,2027-04-10,10,4,April,Apr,Q2,2027,6,Saturday,14,100,2027-04-05,2027-04-11,2027-04,Apr-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270411,2027-04-11,11,4,April,Apr,Q2,2027,7,Sunday,14,101,2027-04-05,2027-04-11,2027-04,Apr-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270412,2027-04-12,12,4,April,Apr,Q2,2027,1,Monday,15,102,2027-04-12,2027-04-18,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270413,2027-04-13,13,4,April,Apr,Q2,2027,2,Tuesday,15,103,2027-04-12,2027-04-18,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270414,2027-04-14,14,4,April,Apr,Q2,2027,3,Wednesday,15,104,2027-04-12,2027-04-18,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270415,2027-04-15,15,4,April,Apr,Q2,2027,4,Thursday,15,105,2027-04-12,2027-04-18,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270416,2027-04-16,16,4,April,Apr,Q2,2027,5,Friday,15,106,2027-04-12,2027-04-18,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270417,2027-04-17,17,4,April,Apr,Q2,2027,6,Saturday,15,107,2027-04-12,2027-04-18,2027-04,Apr-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270418,2027-04-18,18,4,April,Apr,Q2,2027,7,Sunday,15,108,2027-04-12,2027-04-18,2027-04,Apr-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270419,2027-04-19,19,4,April,Apr,Q2,2027,1,Monday,16,109,2027-04-19,2027-04-25,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270420,2027-04-20,20,4,April,Apr,Q2,2027,2,Tuesday,16,110,2027-04-19,2027-04-25,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270421,2027-04-21,21,4,April,Apr,Q2,2027,3,Wednesday,16,111,2027-04-19,2027-04-25,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270422,2027-04-22,22,4,April,Apr,Q2,2027,4,Thursday,16,112,2027-04-19,2027-04-25,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270423,2027-04-23,23,4,April,Apr,Q2,2027,5,Friday,16,113,2027-04-19,2027-04-25,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270424,2027-04-24,24,4,April,Apr,Q2,2027,6,Saturday,16,114,2027-04-19,2027-04-25,2027-04,Apr-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270425,2027-04-25,25,4,April,Apr,Q2,2027,7,Sunday,16,115,2027-04-19,2027-04-25,2027-04,Apr-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270426,2027-04-26,26,4,April,Apr,Q2,2027,1,Monday,17,116,2027-04-26,2027-05-02,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270427,2027-04-27,27,4,April,Apr,Q2,2027,2,Tuesday,17,117,2027-04-26,2027-05-02,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270428,2027-04-28,28,4,April,Apr,Q2,2027,3,Wednesday,17,118,2027-04-26,2027-05-02,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270429,2027-04-29,29,4,April,Apr,Q2,2027,4,Thursday,17,119,2027-04-26,2027-05-02,2027-04,Apr-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270430,2027-04-30,30,4,April,Apr,Q2,2027,5,Friday,17,120,2027-04-26,2027-05-02,2027-04,Apr-2027,False,Weekday,False,True,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270501,2027-05-01,1,5,May,May,Q2,2027,6,Saturday,17,121,2027-04-26,2027-05-02,2027-05,May-2027,True,Weekend,True,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270502,2027-05-02,2,5,May,May,Q2,2027,7,Sunday,17,122,2027-04-26,2027-05-02,2027-05,May-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270503,2027-05-03,3,5,May,May,Q2,2027,1,Monday,18,123,2027-05-03,2027-05-09,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270504,2027-05-04,4,5,May,May,Q2,2027,2,Tuesday,18,124,2027-05-03,2027-05-09,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270505,2027-05-05,5,5,May,May,Q2,2027,3,Wednesday,18,125,2027-05-03,2027-05-09,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270506,2027-05-06,6,5,May,May,Q2,2027,4,Thursday,18,126,2027-05-03,2027-05-09,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270507,2027-05-07,7,5,May,May,Q2,2027,5,Friday,18,127,2027-05-03,2027-05-09,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270508,2027-05-08,8,5,May,May,Q2,2027,6,Saturday,18,128,2027-05-03,2027-05-09,2027-05,May-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270509,2027-05-09,9,5,May,May,Q2,2027,7,Sunday,18,129,2027-05-03,2027-05-09,2027-05,May-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270510,2027-05-10,10,5,May,May,Q2,2027,1,Monday,19,130,2027-05-10,2027-05-16,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270511,2027-05-11,11,5,May,May,Q2,2027,2,Tuesday,19,131,2027-05-10,2027-05-16,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270512,2027-05-12,12,5,May,May,Q2,2027,3,Wednesday,19,132,2027-05-10,2027-05-16,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270513,2027-05-13,13,5,May,May,Q2,2027,4,Thursday,19,133,2027-05-10,2027-05-16,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270514,2027-05-14,14,5,May,May,Q2,2027,5,Friday,19,134,2027-05-10,2027-05-16,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270515,2027-05-15,15,5,May,May,Q2,2027,6,Saturday,19,135,2027-05-10,2027-05-16,2027-05,May-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270516,2027-05-16,16,5,May,May,Q2,2027,7,Sunday,19,136,2027-05-10,2027-05-16,2027-05,May-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270517,2027-05-17,17,5,May,May,Q2,2027,1,Monday,20,137,2027-05-17,2027-05-23,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270518,2027-05-18,18,5,May,May,Q2,2027,2,Tuesday,20,138,2027-05-17,2027-05-23,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270519,2027-05-19,19,5,May,May,Q2,2027,3,Wednesday,20,139,2027-05-17,2027-05-23,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270520,2027-05-20,20,5,May,May,Q2,2027,4,Thursday,20,140,2027-05-17,2027-05-23,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270521,2027-05-21,21,5,May,May,Q2,2027,5,Friday,20,141,2027-05-17,2027-05-23,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270522,2027-05-22,22,5,May,May,Q2,2027,6,Saturday,20,142,2027-05-17,2027-05-23,2027-05,May-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270523,2027-05-23,23,5,May,May,Q2,2027,7,Sunday,20,143,2027-05-17,2027-05-23,2027-05,May-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270524,2027-05-24,24,5,May,May,Q2,2027,1,Monday,21,144,2027-05-24,2027-05-30,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270525,2027-05-25,25,5,May,May,Q2,2027,2,Tuesday,21,145,2027-05-24,2027-05-30,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270526,2027-05-26,26,5,May,May,Q2,2027,3,Wednesday,21,146,2027-05-24,2027-05-30,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270527,2027-05-27,27,5,May,May,Q2,2027,4,Thursday,21,147,2027-05-24,2027-05-30,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270528,2027-05-28,28,5,May,May,Q2,2027,5,Friday,21,148,2027-05-24,2027-05-30,2027-05,May-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270529,2027-05-29,29,5,May,May,Q2,2027,6,Saturday,21,149,2027-05-24,2027-05-30,2027-05,May-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270530,2027-05-30,30,5,May,May,Q2,2027,7,Sunday,21,150,2027-05-24,2027-05-30,2027-05,May-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270531,2027-05-31,31,5,May,May,Q2,2027,1,Monday,22,151,2027-05-31,2027-06-06,2027-05,May-2027,False,Weekday,False,True,False,False,False,False,False,FY2027-28,Q1,Summer,Peak,False,False
20270601,2027-06-01,1,6,June,Jun,Q2,2027,2,Tuesday,22,152,2027-05-31,2027-06-06,2027-06,Jun-2027,False,Weekday,True,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270602,2027-06-02,2,6,June,Jun,Q2,2027,3,Wednesday,22,153,2027-05-31,2027-06-06,2027-06,Jun-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270603,2027-06-03,3,6,June,Jun,Q2,2027,4,Thursday,22,154,2027-05-31,2027-06-06,2027-06,Jun-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
